+-----------------------------------------------------------------------+;;;;;;;;;;;;;;;;;;
| TRACE AXES      type machine: ROBOMAC          no: 513583             |;;;;;;;;;;;;;;;;;;
+-----------------------------------------------------------------------+;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Mon Mar 20 14:19:03 2017;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Trigger time : 51695177;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Time;interpol;;Eana14;;Eana15;;mode 0;m_pos 0;des_pos 0;des_speed 0;x1r 0;r_speed 0;couple 0;pos_mot 0;mot_speed 0;pos_ext 0;ext_speed 0
T;51695177;1;;994;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206454;0.00;6088235;0.00
;51695178;1;;994;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206454;0.00;6088235;0.00
;51695179;1;;994;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206454;0.00;6088235;0.00
;51695180;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206455;1.00;6088235;0.00
;51695181;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206455;0.00;6088235;0.00
;51695182;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206454;-1.00;6088235;0.00
;51695183;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206454;0.00;6088235;0.00
;51695184;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206454;0.00;6088235;0.00
;51695185;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206455;1.00;6088235;0.00
;51695186;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206455;0.00;6088235;0.00
;51695187;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206454;-1.00;6088235;0.00
;51695188;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206453;-1.00;6088235;0.00
;51695189;1;;992;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206452;-1.00;6088235;0.00
;51695190;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206451;-1.00;6088235;0.00
;51695191;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206451;0.00;6088235;0.00
;51695192;1;;994;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206452;1.00;6088235;0.00
;51695193;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206453;1.00;6088235;0.00
;51695194;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206453;0.00;6088235;0.00
;51695195;1;;994;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206453;0.00;6088235;0.00
;51695196;1;;993;;996;;21;-1196005133;5169999;0.00;5170000;0.00;-2;5206452;-1.00;6088235;0.00
;51695197;1;;993;;996;;21;-1196005133;5169998;-1.00;5170000;0.00;-2;5206451;-1.00;6088235;0.00
;51695198;1;;993;;996;;21;-1196005133;5169998;0.00;5170000;0.00;-2;5206451;0.00;6088235;0.00
;51695199;1;;993;;996;;21;-1196005133;5169997;-1.00;5170000;0.00;-2;5206452;1.00;6088235;0.00
;51695200;1;;993;;996;;21;-1196005133;5169997;0.00;5170000;0.00;-2;5206453;1.00;6088235;0.00
;51695201;1;;993;;996;;21;-1196005133;5169996;-1.00;5170000;0.00;-2;5206453;0.00;6088235;0.00
;51695202;1;;993;;996;;21;-1196005133;5169995;-1.00;5170000;0.00;-2;5206452;-1.00;6088235;0.00
;51695203;1;;993;;996;;21;-1196005133;5169994;-1.00;5170000;0.00;-2;5206451;-1.00;6088235;0.00
;51695204;1;;993;;996;;21;-1196005133;5169993;-1.00;5170000;0.00;-2;5206450;-1.00;6088235;0.00
;51695205;1;;994;;996;;21;-1196005133;5169992;-1.00;5170000;0.00;-2;5206451;1.00;6088235;0.00
;51695206;1;;993;;996;;21;-1196005133;5169990;-2.00;5170000;0.00;-2;5206451;0.00;6088235;0.00
;51695207;1;;994;;996;;21;-1196005133;5169988;-2.00;5170000;0.00;-2;5206450;-1.00;6088235;0.00
;51695208;1;;993;;996;;21;-1196005133;5169985;-3.00;5170000;0.00;-2;5206449;-1.00;6088235;0.00
;51695209;1;;994;;996;;21;-1196005133;5169982;-3.00;5170000;0.00;-2;5206450;1.00;6088235;0.00
;51695210;1;;994;;996;;21;-1196005133;5169979;-3.00;5170000;0.00;-2;5206450;0.00;6088235;0.00
;51695211;1;;994;;996;;21;-1196005133;5169975;-4.00;5170000;0.00;-2;5206449;-1.00;6088235;0.00
;51695212;1;;993;;996;;21;-1196005133;5169971;-4.00;5170000;0.00;-2;5206446;-3.00;6088235;0.00
;51695213;1;;993;;996;;21;-1196005133;5169966;-5.00;5170000;0.00;-2;5206441;-5.00;6088235;0.00
;51695214;1;;993;;996;;21;-1196005133;5169961;-5.00;5170000;0.00;-2;5206437;-4.00;6088235;0.00
;51695215;1;;993;;996;;21;-1196005133;5169954;-7.00;5170000;0.00;-2;5206434;-3.00;6088235;0.00
;51695216;1;;994;;996;;21;-1196005133;5169947;-7.00;5170000;0.00;-2;5206432;-2.00;6088235;0.00
;51695217;1;;994;;996;;21;-1196005133;5169939;-8.00;5170000;0.00;-2;5206428;-4.00;6088235;0.00
;51695218;1;;994;;996;;21;-1196005133;5169929;-10.00;5170000;0.00;-2;5206423;-5.00;6088235;0.00
;51695219;1;;993;;996;;21;-1196005133;5169919;-10.00;5170000;0.00;-2;5206417;-6.00;6088235;0.00
;51695220;1;;993;;996;;21;-1196005133;5169907;-12.00;5170000;0.00;-2;5206410;-7.00;6088235;0.00
;51695221;1;;994;;996;;21;-1196005133;5169894;-13.00;5170000;0.00;-2;5206401;-9.00;6088235;0.00
;51695222;1;;993;;996;;21;-1196005133;5169880;-14.00;5170000;0.00;-3;5206392;-9.00;6088235;0.00
;51695223;1;;993;;996;;21;-1196005133;5169864;-16.00;5169600;-400.00;-3;5206381;-11.00;6088233;-2.00
;51695224;1;;993;;996;;21;-1196005133;5169846;-18.00;5169600;0.00;-3;5206368;-13.00;6088233;0.00
;51695225;1;;994;;996;;21;-1196005133;5169827;-19.00;5169600;0.00;-3;5206353;-15.00;6088233;0.00
;51695226;1;;994;;996;;21;-1196005133;5169805;-22.00;5169600;0.00;-3;5206336;-17.00;6088233;0.00
;51695227;1;;994;;996;;21;-1196005133;5169781;-24.00;5169600;0.00;-1;5206331;-5.00;6088233;0.00
;51695228;1;;994;;996;;21;-1196005133;5169755;-26.00;5169600;0.00;-1;5206344;13.00;6088233;0.00
;51695229;1;;993;;996;;21;-1196005133;5169726;-29.00;5169600;0.00;-2;5206353;9.00;6088233;0.00
;51695230;1;;994;;997;;21;-1196005133;5169694;-32.00;5169600;0.00;-3;5206351;-2.00;6088233;0.00
;51695231;1;;994;;996;;21;-1196005133;5169660;-34.00;5169600;0.00;-3;5206338;-13.00;6088233;0.00
;51695232;1;;994;;997;;21;-1196005133;5169622;-38.00;5169600;0.00;-3;5206317;-21.00;6088233;0.00
;51695233;1;;994;;996;;21;-1196005133;5169581;-41.00;5169600;0.00;-3;5206294;-23.00;6088233;0.00
;51695234;1;;993;;997;;21;-1196005133;5169536;-45.00;5169600;0.00;-3;5206271;-23.00;6088233;0.00
;51695235;1;;993;;996;;21;-1196005133;5169488;-48.00;5169600;0.00;-3;5206246;-25.00;6088233;0.00
;51695236;1;;993;;997;;21;-1196005133;5169435;-53.00;5169600;0.00;-3;5206216;-30.00;6088233;0.00
;51695237;1;;994;;997;;21;-1196005133;5169378;-57.00;5169400;-200.00;-4;5206179;-37.00;6088232;-1.00
;51695238;1;;994;;996;;21;-1196005133;5169317;-61.00;5169400;0.00;-4;5206133;-46.00;6088232;0.00
;51695239;1;;994;;997;;21;-1196005133;5169250;-67.00;5169400;0.00;-3;5206084;-49.00;6088232;0.00
;51695240;1;;994;;997;;21;-1196005133;5169179;-71.00;5169400;0.00;-4;5206031;-53.00;6088232;0.00
;51695241;1;;993;;997;;21;-1196005133;5169101;-78.00;5169400;0.00;-3;5205979;-52.00;6088232;0.00
;51695242;1;;994;;996;;21;-1196005133;5169018;-83.00;5169400;0.00;-3;5205930;-49.00;6088232;0.00
;51695243;1;;994;;996;;21;-1196005133;5168929;-89.00;5169200;-200.00;-4;5205872;-58.00;6088231;-1.00
;51695244;1;;994;;996;;21;-1196005133;5168833;-96.00;5169200;0.00;-5;5205798;-74.00;6088231;0.00
;51695245;1;;994;;997;;21;-1196005133;5168730;-103.00;5169000;-200.00;-5;5205710;-88.00;6088230;-1.00
;51695246;1;;994;;997;;21;-1196005133;5168620;-110.00;5169000;0.00;-5;5205610;-100.00;6088230;0.00
;51695247;1;;994;;996;;21;-1196005133;5168503;-117.00;5169000;0.00;-4;5205508;-102.00;6088230;0.00
;51695248;1;;993;;996;;21;-1196005133;5168377;-126.00;5168800;-200.00;-4;5205408;-100.00;6088229;-1.00
;51695249;1;;994;;996;;21;-1196005133;5168243;-134.00;5169000;200.00;-4;5205306;-102.00;6088230;1.00
;51695250;1;;993;;996;;21;-1196005133;5168100;-143.00;5168600;-400.00;-5;5205198;-108.00;6088228;-2.00
;51695251;1;;993;;996;;21;-1196005133;5167948;-152.00;5168600;0.00;-5;5205070;-128.00;6088228;0.00
;51695252;1;;993;;996;;21;-1196005133;5167785;-163.00;5168400;-200.00;-5;5204927;-143.00;6088227;-1.00
;51695253;1;;993;;996;;21;-1196005133;5167613;-172.00;5168200;-200.00;-6;5204765;-162.00;6088226;-1.00
;51695254;1;;993;;996;;21;-1196005133;5167430;-183.00;5168200;0.00;-4;5204591;-174.00;6088226;0.00
;51695255;1;;993;;996;;21;-1196005133;5167235;-195.00;5167800;-400.00;-4;5204424;-167.00;6088224;-2.00
;51695256;1;;993;;996;;21;-1196005133;5167029;-206.00;5168000;200.00;-5;5204251;-173.00;6088225;1.00
;51695257;1;;994;;996;;21;-1196005133;5166810;-219.00;5167400;-600.00;-5;5204069;-182.00;6088222;-3.00
;51695258;1;;994;;996;;21;-1196005133;5166579;-231.00;5167400;0.00;-6;5203870;-199.00;6088222;0.00
;51695259;1;;994;;996;;21;-1196005133;5166335;-244.00;5167000;-400.00;-5;5203653;-217.00;6088220;-2.00
;51695260;1;;994;;996;;21;-1196005133;5166076;-259.00;5167000;0.00;-6;5203418;-235.00;6088220;0.00
;51695261;1;;994;;996;;21;-1196005133;5165803;-273.00;5166600;-400.00;-4;5203169;-249.00;6088218;-2.00
;51695262;1;;994;;996;;21;-1196005133;5165515;-288.00;5166400;-200.00;-5;5202924;-245.00;6088217;-1.00
;51695263;1;;994;;997;;21;-1196005133;5165211;-304.00;5166200;-200.00;-4;5202671;-253.00;6088216;-1.00
;51695264;1;;994;;997;;21;-1196005133;5164891;-320.00;5165800;-400.00;-6;5202405;-266.00;6088214;-2.00
;51695265;1;;994;;997;;21;-1196005133;5164553;-338.00;5165600;-200.00;-6;5202113;-292.00;6088213;-1.00
;51695266;1;;994;;997;;21;-1196005133;5164199;-354.00;5165400;-200.00;-6;5201807;-306.00;6088212;-1.00
;51695267;1;;993;;997;;21;-1196005133;5163826;-373.00;5165000;-400.00;-6;5201479;-328.00;6088210;-2.00
;51695268;1;;993;;997;;21;-1196005133;5163434;-392.00;5164600;-400.00;-5;5201137;-342.00;6088208;-2.00
;51695269;1;;993;;997;;21;-1196005133;5163022;-412.00;5164200;-400.00;-6;5200782;-355.00;6088206;-2.00
;51695270;1;;993;;997;;21;-1196005133;5162590;-432.00;5164000;-200.00;-6;5200406;-376.00;6088205;-1.00
;51695271;1;;993;;997;;21;-1196005133;5162137;-453.00;5163600;-400.00;-6;5200006;-400.00;6088203;-2.00
;51695272;1;;994;;997;;21;-1196005133;5161663;-474.00;5163200;-400.00;-6;5199590;-416.00;6088201;-2.00
;51695273;1;;994;;997;;21;-1196005133;5161165;-498.00;5162600;-600.00;-6;5199160;-430.00;6088198;-3.00
;51695274;1;;993;;997;;21;-1196005133;5160645;-520.00;5162200;-400.00;-7;5198707;-453.00;6088196;-2.00
;51695275;1;;994;;997;;21;-1196005133;5160101;-544.00;5161800;-400.00;-7;5198221;-486.00;6088194;-2.00
;51695276;1;;993;;997;;21;-1196005133;5159532;-569.00;5161400;-400.00;-7;5197710;-511.00;6088192;-2.00
;51695277;1;;994;;997;;21;-1196005133;5158937;-595.00;5160800;-600.00;-6;5197181;-529.00;6088189;-3.00
;51695278;1;;994;;997;;21;-1196005133;5158316;-621.00;5160200;-600.00;-6;5196640;-541.00;6088186;-3.00
;51695279;1;;995;;997;;21;-1196005133;5157669;-647.00;5159600;-600.00;-7;5196075;-565.00;6088183;-3.00
;51695280;1;;994;;997;;21;-1196005133;5156993;-676.00;5159000;-600.00;-8;5195475;-600.00;6088180;-3.00
;51695281;1;;994;;997;;21;-1196005133;5156289;-704.00;5158400;-600.00;-8;5194841;-634.00;6088177;-3.00
;51695282;1;;994;;997;;21;-1196005133;5155555;-734.00;5157800;-600.00;-7;5194184;-657.00;6088174;-3.00
;51695283;1;;994;;997;;21;-1196005133;5154791;-764.00;5157200;-600.00;-7;5193507;-677.00;6088171;-3.00
;51695284;1;;994;;997;;21;-1196005133;5153996;-795.00;5156400;-800.00;-7;5192804;-703.00;6088167;-4.00
;51695285;1;;994;;997;;21;-1196005133;5153169;-827.00;5155600;-800.00;-8;5192071;-733.00;6088163;-4.00
;51695286;1;;994;;997;;21;-1196005133;5152309;-860.00;5155000;-600.00;-8;5191301;-770.00;6088160;-3.00
;51695287;1;;994;;997;;21;-1196005133;5151415;-894.00;5154200;-800.00;-9;5190493;-808.00;6088156;-4.00
;51695288;1;;994;;996;;21;-1196005133;5150488;-927.00;5153400;-800.00;-8;5189650;-843.00;6088152;-4.00
;51695289;1;;994;;997;;21;-1196005133;5149525;-963.00;5152400;-1000.00;-7;5188781;-869.00;6088147;-5.00
;51695290;1;;994;;997;;21;-1196005133;5148526;-999.00;5151600;-800.00;-9;5187886;-895.00;6088143;-4.00
;51695291;1;;994;;997;;21;-1196005133;5147490;-1036.00;5150600;-1000.00;-9;5186950;-936.00;6088138;-5.00
;51695292;1;;994;;997;;21;-1196005133;5146416;-1074.00;5149600;-1000.00;-9;5185974;-976.00;6088133;-5.00
;51695293;1;;993;;997;;21;-1196005133;5145304;-1112.00;5148600;-1000.00;-8;5184968;-1006.00;6088128;-5.00
;51695294;1;;994;;997;;21;-1196005133;5144152;-1152.00;5147600;-1000.00;-9;5183927;-1041.00;6088123;-5.00
;51695295;1;;994;;997;;21;-1196005133;5142961;-1191.00;5146600;-1000.00;-9;5182848;-1079.00;6088118;-5.00
;51695296;1;;994;;997;;21;-1196005133;5141728;-1233.00;5145400;-1200.00;-9;5181735;-1113.00;6088112;-6.00
;51695297;1;;994;;997;;21;-1196005133;5140454;-1274.00;5144200;-1200.00;-9;5180585;-1150.00;6088106;-6.00
;51695298;1;;994;;997;;21;-1196005133;5139137;-1317.00;5143000;-1200.00;-9;5179392;-1193.00;6088100;-6.00
;51695299;1;;994;;997;;21;-1196005133;5137776;-1361.00;5141800;-1200.00;-10;5178152;-1240.00;6088094;-6.00
;51695300;1;;994;;997;;21;-1196005133;5136372;-1404.00;5140600;-1200.00;-9;5176869;-1283.00;6088088;-6.00
;51695301;1;;994;;997;;21;-1196005133;5134923;-1449.00;5139400;-1200.00;-9;5175553;-1316.00;6088082;-6.00
;51695302;1;;994;;997;;21;-1196005133;5133428;-1495.00;5138000;-1400.00;-9;5174200;-1353.00;6088075;-7.00
;51695303;1;;995;;997;;21;-1196005133;5131887;-1541.00;5136600;-1400.00;-10;5172799;-1401.00;6088068;-7.00
;51695304;1;;994;;997;;21;-1196005133;5130299;-1588.00;5135000;-1600.00;-11;5171342;-1457.00;6088060;-8.00
;51695305;1;;994;;997;;21;-1196005133;5128664;-1635.00;5133600;-1400.00;-11;5169826;-1516.00;6088053;-7.00
;51695306;1;;994;;997;;21;-1196005133;5126980;-1684.00;5132200;-1400.00;-11;5168255;-1571.00;6088046;-7.00
;51695307;1;;994;;997;;21;-1196005133;5125247;-1733.00;5130600;-1600.00;-10;5166644;-1611.00;6088038;-8.00
;51695308;1;;994;;997;;21;-1196005133;5123464;-1783.00;5129000;-1600.00;-9;5165000;-1644.00;6088030;-8.00
;51695309;1;;993;;997;;21;-1196005133;5121632;-1832.00;5127200;-1800.00;-10;5163317;-1683.00;6088021;-9.00
;51695310;1;;993;;997;;21;-1196005133;5119749;-1883.00;5125400;-1800.00;-11;5161572;-1745.00;6088012;-9.00
;51695311;1;;994;;997;;21;-1196005133;5117815;-1934.00;5123800;-1600.00;-11;5159760;-1812.00;6088004;-8.00
;51695312;1;;994;;997;;21;-1196005133;5115829;-1986.00;5121800;-2000.00;-11;5157894;-1866.00;6087994;-10.00
;51695313;1;;994;;997;;21;-1196005133;5113791;-2038.00;5120000;-1800.00;-9;5155984;-1910.00;6087985;-9.00
;51695314;1;;994;;997;;21;-1196005133;5111701;-2090.00;5118200;-1800.00;-9;5154040;-1944.00;6087976;-9.00
;51695315;1;;995;;997;;21;-1196005133;5109558;-2143.00;5116200;-2000.00;-10;5152047;-1993.00;6087966;-10.00
;51695316;1;;995;;996;;21;-1196005133;5107361;-2197.00;5114200;-2000.00;-10;5150000;-2047.00;6087956;-10.00
;51695317;1;;995;;996;;21;-1196005133;5105112;-2249.00;5112000;-2200.00;-11;5147899;-2101.00;6087945;-11.00
;51695318;1;;995;;996;;21;-1196005133;5102809;-2303.00;5109800;-2200.00;-12;5145738;-2161.00;6087934;-11.00
;51695319;1;;995;;996;;21;-1196005133;5100452;-2357.00;5107800;-2000.00;-11;5143515;-2223.00;6087924;-10.00
;51695320;1;;994;;996;;21;-1196005133;5098041;-2411.00;5105400;-2400.00;-11;5141235;-2280.00;6087912;-12.00
;51695321;1;;994;;996;;21;-1196005133;5095577;-2464.00;5103200;-2200.00;-10;5138912;-2323.00;6087901;-11.00
;51695322;1;;995;;996;;21;-1196005133;5093059;-2518.00;5100800;-2400.00;-10;5136551;-2361.00;6087889;-12.00
;51695323;1;;995;;996;;21;-1196005133;5090486;-2573.00;5098400;-2400.00;-12;5134134;-2417.00;6087877;-12.00
;51695324;1;;995;;996;;21;-1196005133;5087861;-2625.00;5096000;-2400.00;-11;5131652;-2482.00;6087865;-12.00
;51695325;1;;994;;996;;21;-1196005133;5085181;-2680.00;5093400;-2600.00;-12;5129113;-2539.00;6087852;-13.00
;51695326;1;;994;;996;;21;-1196005133;5082449;-2732.00;5091000;-2400.00;-11;5126518;-2595.00;6087840;-12.00
;51695327;1;;994;;996;;21;-1196005133;5079664;-2785.00;5088200;-2800.00;-11;5123874;-2644.00;6087826;-14.00
;51695328;1;;995;;997;;21;-1196005133;5076827;-2837.00;5085600;-2600.00;-11;5121181;-2693.00;6087813;-13.00
;51695329;1;;994;;997;;21;-1196005133;5073938;-2889.00;5082800;-2800.00;-11;5118438;-2743.00;6087799;-14.00
;51695330;1;;995;;997;;21;-1196005133;5070997;-2941.00;5080000;-2800.00;-12;5115638;-2800.00;6087785;-14.00
;51695331;1;;995;;997;;21;-1196005133;5068007;-2990.00;5077200;-2800.00;-11;5112778;-2860.00;6087771;-14.00
;51695332;1;;995;;997;;21;-1196005133;5064966;-3041.00;5074200;-3000.00;-11;5109868;-2910.00;6087756;-15.00
;51695333;1;;995;;997;;21;-1196005133;5061877;-3089.00;5071400;-2800.00;-11;5106906;-2962.00;6087742;-14.00
;51695334;1;;995;;998;;21;-1196005133;5058740;-3137.00;5068400;-3000.00;-11;5103894;-3012.00;6087727;-15.00
;51695335;1;;995;;998;;21;-1196005133;5055557;-3183.00;5065400;-3000.00;-11;5100835;-3059.00;6087712;-15.00
;51695336;1;;995;;998;;21;-1196005133;5052328;-3229.00;5062200;-3200.00;-10;5097736;-3099.00;6087696;-16.00
;51695337;1;;995;;998;;21;-1196005133;5049055;-3273.00;5059000;-3200.00;-12;5094591;-3145.00;6087680;-16.00
;51695338;1;;995;;998;;21;-1196005133;5045740;-3315.00;5056000;-3000.00;-11;5091393;-3198.00;6087665;-15.00
;51695339;1;;995;;998;;21;-1196005133;5042383;-3357.00;5052600;-3400.00;-11;5088149;-3244.00;6087648;-17.00
;51695340;1;;995;;998;;21;-1196005133;5038987;-3396.00;5049400;-3200.00;-11;5084860;-3289.00;6087632;-16.00
;51695341;1;;995;;998;;21;-1196005133;5035554;-3433.00;5046200;-3200.00;-10;5081541;-3319.00;6087616;-16.00
;51695342;1;;995;;999;;21;-1196005133;5032085;-3469.00;5042800;-3400.00;-11;5078177;-3364.00;6087599;-17.00
;51695343;1;;995;;998;;21;-1196005133;5028583;-3502.00;5039400;-3400.00;-11;5074768;-3409.00;6087582;-17.00
;51695344;1;;996;;998;;21;-1196005133;5025050;-3533.00;5036000;-3400.00;-11;5071321;-3447.00;6087565;-17.00
;51695345;1;;996;;999;;21;-1196005133;5021488;-3562.00;5032600;-3400.00;-11;5067830;-3491.00;6087548;-17.00
;51695346;1;;996;;999;;21;-1196005133;5017900;-3588.00;5029000;-3600.00;-10;5064302;-3528.00;6087530;-18.00
;51695347;1;;996;;999;;21;-1196005133;5014289;-3611.00;5025400;-3600.00;-10;5060746;-3556.00;6087512;-18.00
;51695348;1;;996;;999;;21;-1196005133;5010656;-3633.00;5021800;-3600.00;-10;5057162;-3584.00;6087494;-18.00
;51695349;1;;996;;999;;21;-1196005133;5007002;-3654.00;5018200;-3600.00;-9;5053545;-3617.00;6087476;-18.00
;51695350;1;;996;;1000;;21;-1196005133;5003328;-3674.00;5014600;-3600.00;-8;5049901;-3644.00;6087458;-18.00
;51695351;1;;996;;999;;21;-1196005133;4999632;-3696.00;5011000;-3600.00;-7;5046239;-3662.00;6087440;-18.00
;51695352;1;;996;;999;;21;-1196005133;4995914;-3718.00;5007400;-3600.00;-7;5042568;-3671.00;6087422;-18.00
;51695353;1;;996;;999;;21;-1196005133;4992176;-3738.00;5003600;-3800.00;-7;5038886;-3682.00;6087403;-19.00
;51695354;1;;996;;999;;21;-1196005133;4988417;-3759.00;5000000;-3600.00;-8;5035184;-3702.00;6087385;-18.00
;51695355;1;;996;;999;;21;-1196005133;4984636;-3781.00;4996400;-3600.00;-8;5031461;-3723.00;6087367;-18.00
;51695356;1;;996;;1000;;21;-1196005133;4980835;-3801.00;4992600;-3800.00;-9;5027707;-3754.00;6087348;-19.00
;51695357;1;;996;;1000;;21;-1196005133;4977012;-3823.00;4989000;-3600.00;-8;5023930;-3777.00;6087330;-18.00
;51695358;1;;996;;1000;;21;-1196005133;4973168;-3844.00;4985200;-3800.00;-8;5020140;-3790.00;6087311;-19.00
;51695359;1;;996;;1000;;21;-1196005133;4969303;-3865.00;4981400;-3800.00;-9;5016321;-3819.00;6087292;-19.00
;51695360;1;;997;;1000;;21;-1196005133;4965417;-3886.00;4977800;-3600.00;-8;5012475;-3846.00;6087274;-18.00
;51695361;1;;996;;1000;;21;-1196005133;4961510;-3907.00;4973800;-4000.00;-9;5008608;-3867.00;6087254;-20.00
;51695362;1;;996;;1000;;21;-1196005133;4957582;-3928.00;4970000;-3800.00;-9;5004709;-3899.00;6087235;-19.00
;51695363;1;;996;;1000;;21;-1196005133;4953632;-3950.00;4966000;-4000.00;-9;5000791;-3918.00;6087215;-20.00
;51695364;1;;997;;1000;;21;-1196005133;4949662;-3970.00;4962200;-3800.00;-10;4996847;-3944.00;6087196;-19.00
;51695365;1;;996;;1001;;21;-1196005133;4945670;-3992.00;4958200;-4000.00;-8;4992871;-3976.00;6087176;-20.00
;51695366;1;;997;;1001;;21;-1196005133;4941657;-4013.00;4954200;-4000.00;-8;4988879;-3992.00;6087156;-20.00
;51695367;1;;996;;1000;;21;-1196005133;4937623;-4034.00;4950200;-4000.00;-7;4984871;-4008.00;6087136;-20.00
;51695368;1;;996;;1000;;21;-1196005133;4933568;-4055.00;4946200;-4000.00;-8;4980851;-4020.00;6087116;-20.00
;51695369;1;;997;;1000;;21;-1196005133;4929492;-4076.00;4942000;-4200.00;-8;4976812;-4039.00;6087095;-21.00
;51695370;1;;997;;999;;21;-1196005133;4925395;-4097.00;4938000;-4000.00;-8;4972758;-4054.00;6087075;-20.00
;51695371;1;;997;;999;;21;-1196005133;4921276;-4119.00;4934000;-4000.00;-8;4968685;-4073.00;6087055;-20.00
;51695372;1;;997;;999;;21;-1196005133;4917137;-4139.00;4929800;-4200.00;-9;4964592;-4093.00;6087034;-21.00
;51695373;1;;997;;999;;21;-1196005133;4912976;-4161.00;4925800;-4000.00;-8;4960483;-4109.00;6087014;-20.00
;51695374;1;;996;;999;;21;-1196005133;4908794;-4182.00;4921800;-4000.00;-9;4956362;-4121.00;6086994;-20.00
;51695375;1;;996;;999;;21;-1196005133;4904592;-4202.00;4917600;-4200.00;-10;4952212;-4150.00;6086973;-21.00
;51695376;1;;997;;999;;21;-1196005133;4900368;-4224.00;4913400;-4200.00;-9;4948038;-4174.00;6086952;-21.00
;51695377;1;;996;;998;;21;-1196005133;4896122;-4246.00;4909400;-4000.00;-10;4943838;-4200.00;6086932;-20.00
;51695378;1;;997;;999;;21;-1196005133;4891856;-4266.00;4905200;-4200.00;-10;4939604;-4234.00;6086911;-21.00
;51695379;1;;997;;1002;;21;-1196005133;4887569;-4287.00;4901000;-4200.00;-9;4935340;-4264.00;6086890;-21.00
;51695380;1;;1008;;1022;;21;-1196005133;4883260;-4309.00;4896600;-4400.00;-8;4931061;-4279.00;6086868;-22.00
;51695381;1;;1090;;1206;;21;-1196005133;4878931;-4329.00;4892400;-4200.00;-9;4926763;-4298.00;6086847;-21.00
;51695382;1;;1235;;1251;;21;-1196005133;4874580;-4351.00;4888200;-4200.00;-9;4922437;-4326.00;6086826;-21.00
;51695383;1;;1260;;1273;;21;-1196005133;4870208;-4372.00;4883800;-4400.00;-9;4918089;-4348.00;6086804;-22.00
;51695384;1;;1279;;1290;;21;-1196005133;4865815;-4393.00;4879400;-4400.00;-8;4913726;-4363.00;6086782;-22.00
;51695385;1;;1292;;1294;;21;-1196005133;4861401;-4414.00;4875000;-4400.00;-8;4909349;-4377.00;6086760;-22.00
;51695386;1;;1297;;1294;;21;-1196005133;4856966;-4435.00;4870600;-4400.00;-9;4904943;-4406.00;6086738;-22.00
;51695387;1;;1298;;1292;;21;-1196005133;4852510;-4456.00;4866400;-4200.00;-8;4900510;-4433.00;6086717;-21.00
;51695388;1;;1295;;1283;;21;-1196005133;4848032;-4478.00;4862000;-4400.00;-8;4896060;-4450.00;6086695;-22.00
;51695389;1;;1282;;1268;;21;-1196005133;4843534;-4498.00;4857600;-4400.00;-8;4891602;-4458.00;6086673;-22.00
;51695390;1;;1266;;1242;;21;-1196005133;4839014;-4520.00;4852800;-4800.00;-8;4887131;-4471.00;6086649;-24.00
;51695391;1;;1197;;1022;;21;-1196005133;4834473;-4541.00;4848600;-4200.00;-9;4882637;-4494.00;6086628;-21.00
;51695392;1;;1011;;1005;;21;-1196005133;4829911;-4562.00;4844200;-4400.00;-10;4878108;-4529.00;6086606;-22.00
;51695393;1;;1003;;1004;;21;-1196005133;4825328;-4583.00;4839600;-4600.00;-10;4873549;-4559.00;6086583;-23.00
;51695394;1;;1003;;1005;;21;-1196005133;4820724;-4604.00;4834800;-4800.00;-7;4868980;-4569.00;6086559;-24.00
;51695395;1;;1003;;1004;;21;-1196005133;4816099;-4625.00;4830200;-4600.00;-9;4864406;-4574.00;6086536;-23.00
;51695396;1;;1002;;1004;;21;-1196005133;4811452;-4647.00;4825600;-4600.00;-10;4859797;-4609.00;6086513;-23.00
;51695397;1;;1002;;1004;;21;-1196005133;4806785;-4667.00;4821400;-4200.00;-9;4855157;-4640.00;6086492;-21.00
